,a,ä,ɑ,ɒ,æ,b,ḇ,β,c,č,ɔ,ɕ,ç,d,ḏ,,ḍ,,ð,e,ə,ɚ,ɛ,ɝ,f,g,ḡ,h,ʰ,ḥ,ḫ,ẖ,i,ɪ,ỉ,ɨ,j,,ʲ,ǰ,k,ḳ,ḵ,l,ḷ,ɬ,ɫ,m,n,ŋ,ṇ,ɲ,ɴ,o,ŏ,ɸ,θ,p,p̅,þ,,q,r,ɹ,ɾ,ʀ,ʁ,ṛ,s,š,ś,,,ṣ,,ʃ,t,ṭ,,ṯ,,ʨ,tʂ,u,ʊ,ŭ,ü,v,ʌ,ɣ,w,ʍ,x,χ,y,,ʸ,ʎ,z,ẓ,,ž,ʒ,’,‘,ʔ,ʕ,,$
e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ə,0.00022575062081420724,0.0,0.0008879524418692152,0.0,0.0005869516141169388,0.030476333809917978,0.0,0.0,0.0,0.0,0.0005418014899540973,0.0,0.0,0.030069982692452403,0.0,0.0,0.0,0.0,0.0013394536834976296,0.0016103544284746783,0.0015953043870870645,0.0,0.00027090074497704866,0.0005418014899540973,0.01793964933403567,0.0,0.0,0.003702310181352999,0.0,0.0,0.0,0.0,0.0004816013244036421,0.0010083527729701257,0.0,0.0,0.0005267514485664835,0.0,0.0,0.0,0.04770863119873579,0.0,0.0,0.0,0.0,0.0,0.14718940477086312,0.05744600797652193,0.28197757543833246,0.006215667093084506,0.0,0.0,0.0,0.00042140115885318686,0.0,0.0,0.0030100082775227632,0.01897810218978102,0.0,0.0,0.0,0.0,0.0,0.004936413575137332,0.0,0.0,0.0,0.0,0.06460982767702611,0.0,0.0,0.0,0.0,0.0,0.0,0.004003311009105275,0.053096546015501546,0.0,0.0,0.0,0.0,0.0,0.0,0.00015050041387613817,1.5050041387613815e-05,0.0,0.0,0.012536684475882309,0.0,0.0,0.003973210926330047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021356008729024004,0.0,0.0,0.0,0.00018060049665136578,0.0,0.0,0.0,0.0,0.0,0.1803897960719392
ɚ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ɛ,0.0,0.0,0.00042277935145647484,0.0,0.0,0.012006933581363887,0.0,0.0,0.0,0.0,0.00021138967572823742,0.0,0.0,0.05665243309516763,0.0,0.0,0.0,0.0,0.003720458292816979,0.00016911174058258994,0.003974125903690864,0.0,0.00016911174058258994,0.0017756732761171944,0.01801040037204583,0.0,0.0,0.0024098423033019067,0.0,0.0,0.0,0.0,0.0005073352217477698,0.0010569483786411872,0.0,0.0,0.0018602291464084894,0.0,0.0,0.0,0.1061176172155752,0.0,0.0,0.0,0.0,0.0,0.16475711326258827,0.04866190335264026,0.1644611677165687,0.00959709127806198,0.0,0.0,0.0,0.0006341690271847123,0.0,0.0,0.007187248974760072,0.022703251173212702,0.0,0.0,0.0,0.0,0.0,0.1465353232148142,0.0,0.0,0.0,0.0,0.08616243182682957,0.0,0.0,0.0,0.0,0.0,0.0,0.012429712932820362,0.07990529742527375,0.0,0.0,0.0,0.0,0.0,0.0,0.00016911174058258994,8.455587029129497e-05,0.0,0.0,0.022618695302921404,0.0,0.0,0.0007610028326216548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01746078721515241,0.0,0.0,0.0,0.001479727730097662,0.0,0.0,0.0,0.0,0.0,0.005327019828351583
ɝ,0.0060833213204555285,0.0,0.007150064869540147,0.0,0.004266974196338475,0.013867666138100043,0.0,0.0,0.0,0.0,0.002364134352025371,0.0,0.0,0.04460141271442987,0.0,0.0,0.0,0.0,0.001037912642352602,0.01170534813319879,0.01874008937581087,0.0,0.007323050309932248,0.007438373936860314,0.007496035750324348,0.0,0.0,0.004093988755946375,0.0,0.0,0.0,0.0,0.018884243909470952,0.02032578924607179,0.0,0.0,0.0003748017875162174,0.0,0.0,0.0,0.021680841862476576,0.0,0.0,0.0,0.0,0.0,0.017903993080582385,0.02306472538561338,0.027043390514631685,0.0,0.0,0.0,0.0,0.006458123107971746,0.0,0.0,0.005766181346403345,0.0068617558022199794,0.0,0.0,0.0,0.0,0.0,0.004872423237710826,0.0,0.0,0.0,0.0,0.025544183364566816,0.0,0.0,0.0,0.0,0.0,0.0,0.005708519532939311,0.03554850800057662,0.0,0.0,0.0,0.0,0.0,0.0,0.0017875162173850367,0.00014415453366008361,0.0,0.0,0.009052904713853251,0.0,0.0,0.003748017875162174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09168228340781318,0.0,0.0,0.0,0.0007207726683004181,0.0,0.0,0.0,0.0,0.0,0.5366584979097593
f,0.05355493998153278,0.0,0.038627269929208986,0.0,0.030470914127423823,0.0012311480455524776,0.0,0.0,0.0,0.0,0.056555863342566945,0.0,0.0,0.0019236688211757464,0.0,0.0,0.0,0.0,0.0,0.01662049861495845,0.077331486611265,0.0,0.060403200984918436,0.07571560480147738,0.0001538935056940597,0.0,0.0,0.0011542012927054479,0.0,0.0,0.0,0.0,0.055247768544167436,0.09279778393351801,0.0,0.0,0.013850415512465374,0.0,0.0,0.0,0.0040012311480455524,0.0,0.0,0.0,0.0,0.0,0.06725146198830409,0.0034626038781163434,0.0036164973838104034,0.0,0.0,0.0,0.0,0.024392120652508464,0.0,0.0,0.0010003077870113881,0.0006925207756232687,0.0,0.0,0.0,0.0,0.0,0.08748845798707294,0.0,0.0,0.0,0.0,0.038011695906432746,0.0,0.0,0.0,0.0,0.0,0.0,0.0007694675284702986,0.033548784241305016,0.0,0.0,0.0,0.0,0.0,0.0,0.010003077870113881,0.01069559864573715,0.0,0.0,7.694675284702985e-05,0.0,0.0,0.0013080947983995076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003077870113881194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13773468759618343
g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ḡ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h,0.11870903919871399,0.0,0.14442933102510203,0.0,0.13602077408185978,0.0,0.0,0.0,0.0,0.0,0.065784592555954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03586002225794485,0.08396191418325707,0.0,0.12266600717200445,0.043402992457029804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03326326202547298,0.07246197601088167,0.0,0.0,0.017930011128972426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007419314949919624,0.0004946209966613083,0.00012365524916532706,0.0,0.0,0.0,0.0,0.08433287993075306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006182762458266354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020526771361444294,0.010881661926548781,0.0,0.0,0.0,0.0,0.0,0.0016075182391492519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006182762458266353
ʰ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ḥ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ḫ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ẖ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0006436693923284145,0.0,0.011180775740815791,0.0,0.0065558919589005175,0.009249767563830547,0.0,0.0,0.0,0.0,0.0023601211052041863,0.0,0.0,0.025317662764917634,0.0,0.0,0.0,0.0,0.0003575941068491191,0.00667508999451689,0.05876463155887191,0.0,0.007080363315612559,0.010680143991227025,0.006269816673421222,0.0,0.0,0.003122988533148974,0.0,0.0,0.0,0.0,0.00033375449972584454,0.006627410780270341,0.0,0.0,0.0008820654635611605,0.0,0.0,0.0,0.020359024483276516,0.0,0.0,0.0,0.0,0.0,0.028655207762176078,0.017236035950127543,0.05232793763558777,0.0005006317495887668,0.0,0.0,0.0,0.01866641237752402,0.0,0.0,0.0019786873912317924,0.010060314206021884,0.0,0.0,0.0,0.0,0.0,0.005721505709585906,0.0,0.0,0.0,0.0,0.019739194698071377,0.0,0.0,0.0,0.0,0.0,0.0,0.0029561112832860513,0.03068157436765442,0.0,0.0,0.0,0.0,0.0,0.0,0.001406536820273202,9.535842849309843e-05,0.0,0.0,0.012372756096979522,0.0,0.0,0.002312441890957637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04980093928052066,0.0,0.0,0.0,0.0006913486065749636,0.0,0.0,0.0,0.0,0.0,0.5683362338188667
ɪ,0.0002127336271083422,0.0,0.0016106974623917338,0.0,0.001413159094362559,0.01767208630907157,0.0,0.0,0.0,0.0,0.0008205439902750341,0.0,0.0,0.06825710378361952,0.0,0.0,0.0,0.0,0.001063668135541711,0.0006685913994833612,0.01384288102112141,0.0,0.0011548396900167147,0.011290077495821303,0.015848655219571493,0.0,0.0,0.0031910044066251328,0.0,0.0,0.0,0.0,0.000866129767512536,0.004087524692296004,0.0,0.0,0.001367573317125057,0.0,0.0,0.0,0.09215924631514967,0.0,0.0,0.0,0.0,0.0,0.07485184622397811,0.03809451451147242,0.1410271995137517,0.09723446284759155,0.0,0.0,0.0,0.0030694423339917946,0.0,0.0,0.0038140100288709925,0.02346148001823431,0.0,0.0,0.0,0.0,0.0,0.029402826318188725,0.0,0.0,0.0,0.0,0.07965354809299499,0.0,0.0,0.0,0.0,0.0,0.0,0.03566327305880565,0.10024312414526668,0.0,0.0,0.0,0.0,0.0,0.0,0.0003191004406625133,9.11715544750038e-05,0.0,0.0,0.0263941650205136,0.0,0.0,0.0016866737577875702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592463151496733,0.0,0.0,0.0,0.0020513599756875854,0.0,0.0,0.0,0.0,0.0,0.04816897128096034
ỉ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ɨ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.00402081362346263,0.0,0.0674077578051088,0.0,0.026017029328287606,0.0,0.0,0.0,0.0,0.0,0.020813623462630087,0.0,0.0,0.00023651844843897824,0.0,0.0,0.0,0.0,0.0,0.00804162724692526,0.22138126773888364,0.0,0.033112582781456956,0.056054872280037846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010879848628192999,0.011352885525070956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000946073793755913,0.0,0.0,0.0,0.0,0.035477767265846734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023651844843897824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023651844843897824,0.0,0.0,0.0,0.0,0.0,0.0,0.4581362346263009,0.041863765373699145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004730368968779565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ʲ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ǰ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k,0.01200538733048486,0.0,0.06878134869032138,0.0,0.03915103102359279,0.002879435259149173,0.0,0.0,0.0,0.0,0.02772617499535575,0.0,0.0,0.002531116477800483,0.0,0.0,0.0,0.0,0.0,0.019900613041055174,0.11691900427271039,0.0,0.016812186513096787,0.040404978636448076,0.002229240200631618,0.0,0.0,0.0033438603009474273,0.0,0.0,0.0,0.0,0.04888073564926621,0.037362994612669516,0.0,0.0,0.013654096228868661,0.0,0.0,0.0,0.00013932751253947613,0.0,0.0,0.0,0.0,0.0,0.04275032509752926,0.00657161434144529,0.006176853055916775,0.0,0.0,0.0,0.0,0.045769087869217906,0.0,0.0,0.00013932751253947613,0.001044956344046071,0.0,0.0,0.0,0.0,0.0,0.053780419840237785,0.0,0.0,0.0,0.0,0.07563161805684562,0.0,0.0,0.0,0.0,0.0,0.0,0.007221809399962846,0.03564462195801597,0.0,0.0,0.0,0.0,0.0,0.0,0.010031580902842282,0.0026472227382500465,0.0,0.0,0.0007663013189671187,0.0,0.0,0.02591491733234256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027865502507895226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23290915846182425
ḳ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ḵ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ḷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ɬ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
