1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,46,48,50,51,52,54,56,58,60,64,66,70,72
0.00025411547960326223,0.005852597139612632,0.03898290279288794,0.09939885806856354,0.16899473504490697,0.18316167303278882,0.15016636622805277,0.11171551772058415,0.07729081134307972,0.046590484963510606,0.028445051498090162,0.018240726770271665,0.013118711634518412,0.010101090314229674,0.007337584473544196,0.007345525582281799,0.005407895050306924,0.005630246094959778,0.0038911432814249525,0.0035734989319208747,0.0028667402542743017,0.002239392664003748,0.0019217483144996705,0.001413517355293146,0.0012467540718035053,0.0007782286562849905,0.0005876420465825439,0.0005876420465825439,0.0004367609805681069,0.00026205658834086413,0.0003494087844544855,0.00020646882717765056,0.00012705773980163112,0.0001985277184400486,9.529330485122332e-05,0.00016676328348964084,9.529330485122332e-05,0.00012705773980163112,2.382332621280583e-05,0.00015088106601443693,4.764665242561166e-05,0.00010323441358882528,3.176443495040778e-05,9.529330485122332e-05,6.352886990081556e-05,5.558776116321361e-05,7.14699786384175e-05,7.941108737601945e-06,2.382332621280583e-05,1.588221747520389e-05,7.941108737601945e-06,1.588221747520389e-05,3.176443495040778e-05,2.382332621280583e-05,7.941108737601945e-06,7.941108737601945e-06,7.941108737601945e-06
