a
a
eieitsi
akʰaŋ
ai
ai
am
aŋ
ap
au
eifɔ
pipi
pipi
pipitsi
pipikei
pipitsʰɛ
piɔ
pʊk
pʊkwi
pʊkmtouwi
pʊkkeipʰiu
pʊktsutim
pi
kʰɛm
kʰɛmpouhim
kʰɛmsy
kʰɔ
kʰɔjn
kʰɔtʰɔi
kʰɔkei
kʰɔkeijʊk
kʰɔpaktsʰɛ
kʰɔtsʰɛ
kʰɛnsa
kʰeisi
kʰɛsy
st
tsʰip
tsʰipjɛ
tsʰiptsɪŋ
tsʰɛk
tsʰɛkha
kʰɛm
siipi
kʰɛm
kʰɛmpouhim
kʰɛmfan
kʰɛmsy
kʰɛmfan
kʰɛmfan
kʰɪk
kʰɪkjphy
kʰmpʰiu
kʰɔn
kʰu
kʰiu
kʰt
titʰɛu
jikʰɔn
ɛnkʰɔ
jɪŋlit
jitsi
fa
feisou
fai
fai
fai
fan
fan
fan
fan
fɛnsi
fat
fat
fau
fɛtsi
fiu
fisi
fei
fei
fiu
fi
fɪŋ
fɪŋtʰu
fɪŋtʰujyn
fit
fit
fʊk
fn
fn
fn
fɪŋ
fʊŋ
fʊŋ
fɔ
fɔ
fɔk
fɔŋ
fɔŋ
fu
futsʰtkʊk
fɛn
fɛnkwɔtapɛn
ft
ft
fu
fu
fu
fu
fui
fui
fui
fun
fun
fut
kɛk
tsɔkka
ha
ha
hɛ
hɛha
hai
hai
hai
ham
ham
han
han
haŋ
haŋ
hap
hau
hau
hɛ
hɛ
hɛ
hɛha
hei
hei
hei
hɛk
hɛu
hi
hi
hai
him
hin
hin
hip
hiu
hiu
hk
hm
hm
hm
hn
hʊŋ
hɪŋ
hŋ
hɔ
hɔ
hŋ
hŋ
hɔi
hɔi
hɔi
hɔk
hɔk
hɔn
hɔn
hɔŋ
hɔŋ
hɔŋ
hɔt
hɔt
hou
hou
hou
hy
hy
hp
ht
hu
hu
hu
hyn
hyt
i
ipʰi
tsɛkkʰɛk
jaŋ
jap
jau
jɛ
ji
ji
ji
jim
jim
jin
jit
jiu
jɪk
jɪk
jm
jn
jʊŋ
jʊŋ
ju
ju
ju
jy
jyt
jyt
ka
ka
kʰa
ka
ka
kai
kʰai
kai
kak
kak
kʰam
kʰam
kam
kan
kan
kan
kaŋ
kaŋ
kʰap
kap
kat
kʰau
kʰau
kau
kau
kʰɛ
kɛ
kʰip
kʰei
kei
kei
kʰei
kei
kei
kʰɛk
kɛŋ
kʰɛu
kɛu
kɛu
kʰikʰikʰakʰa
kʰikʰa
kʰikʰakmsiu
ki
kʰi
ki
kʰim
kim
kʰin
kin
kin
kʰip
kip
kip
kit
kʰit
kit
kʰiu
kʰiu
kiu
kiu
kʰɪk
kɪk
kʰʊk
kʊk
kʰm
kʰm
km
kʰm
km
km
kmlip
kn
kʰn
kn
kn
kʰŋ
kʰʊŋ
kʊŋ
kɪŋ
kʰʊŋ
kʊŋ
kʊŋ
kʰɔ
kɔ
kɔ
kk
kʰk
kk
kʰŋ
kŋ
kŋ
kɔi
kʰɔi
kɔi
kɔi
kʰɔk
kɔk
kɔn
kɔn
kɔn
kɔŋ
kʰɔŋ
kʰɔŋ
kɔŋ
kɔŋ
kɔt
kou
kou
kou
kou
kʰy
kʰy
ky
ky
kʰp
kp
kʰp
kp
kt
ku
ku
ku
kʰu
ku
ku
ku
ku
kʰui
kui
kun
kun
kʰut
kʰwa
kwa
kwa
kwai
kʰwai
kwai
kwai
kʰwak
kwan
kʰwan
kʰwan
kwan
kwan
kʰwat
kwat
kwɛ
kwi
kʰwi
kʰwi
kwi
kwi
kwɪk
kʰwn
kʰwn
kʰwn
kwn
kwn
kwŋ
kwŋ
kwɪŋ
kwɪŋ
kwɔ
kwɔ
kʰwɔk
kwɔk
kʰwɔŋ
kwɔŋ
kwɔŋ
kwt
kwt
kʰyn
kyn
kyn
kʰyt
kʰyt
