a
a
abajuə
abatwa
abaŋ
abuŋm
aji
ajidakin
ajidafkʔ
ajidafkʔ
ajidatamtoŋm
ajɔŋm
ajokp
ajj
aju
ajuə
ada
adam
adaŋ
adw
adisŋ
adj
aɣa
ajaw
ajŋ
ajŋda
aɣɔŋm
aha
ahan
ahanakŋiəpʔ
ahanaktɔj
ahwaŋ
ahwan
ahoʔ
ala
alahaŋ
alahaŋ
alamokp
alajŋ
alɛk
alɛŋ
ale
alehp
alo
alumin
alu
aləj
amat
amam
amŋ
amɛisi
amɛŋ
ami
amiŋ
amidaŋ
aminoasit
amin
amip
amoniak
amonik
amuʂuŋm
anaŋzin
aŋɔ
aŋu
aŋwi
aŋwiʔ
anilin
anioŋm
anioŋm
anofɛŋ
anokp
apatit
apatit
apaktʰaj
apaktʰaj
apeitip
afiəŋ
apʔhɔkpʔ
awaŋ
aʂɛŋ
atatin
atŋki
atiʂo
atidiəʔŋukpʔ
atiəŋ
atin
atɔŋm
aopin
atula
atuədoŋm
atukp
atuŋm
ajaw
ajŋ
ajŋta
ajŋse
aji
ajoka
ajəŋ
asaŋ
asɛŋ
asetilɛŋ
asetilɛŋlɔŋm
asetɔŋm
asetoŋm
asin
asit
asit
asit
asitamin
asitasetit
asitbeo
asitkakbɔŋmnit
asitdəŋ
asitlaktit
asitlwhwin
a
aa
anj
aj
auəm
a
adaw
adw
ahŋ
ahwaŋ
afiəŋʔ
afujuŋm
a
aa
acw
adoŋm
ahwʔ
ahwaŋmakʔ
axan
axw
axoj
akim
alaw
aŋwiəŋ
aɲiəkʔdj
afiəŋʔ
awŋ
aʂŋ
atʰan
aʔ
aʔj
ak
akmokpʔkajla
akmokpʔnojla
akba
akbaw
akbit
akbithojdwaj
akkam
akciəŋ
akcŋ
akkɔkp
akkɔkpdeoŋm
akjan
akjm
akdaŋ
akdawʔ
akdiəw
akdokpʔ
akdk
akjaakbaw
akhajʔ
akhiəm
akxw
akla
akliəkʔ
akma
akmafaj
akmiəŋʔ
akmɔ
akmɔ
akmɔkpʔloŋmɔŋmbuŋmʔ
akmonika
akmonika
akmom
akmoŋmʔ
akmokpʔkajla
akŋitʔ
akŋiəpʔ
akŋiəpʔkkw
akŋiəkʔ
akŋoŋm
akɲŋ
akniəmʔ
akɔ
akoŋm
akfamʔ
akwa
akwaŋmaŋjwan
akwi
akwi
akwi
akta
aktŋ
aktm
aktkʔ
aktɛŋ
aktɛŋnoŋmŋiəpʔ
aktʰŋ
aktʰu
aktiʂo
aktin
akjaŋ
aki
ak
aktk
akjŋʔ
akiəw
akʔ
akʔdujʔ
aj
ajaj
ajbaw
ajbi
ajbiəkdw
ajbiəkfŋʔnj
ajkam
ajkkoŋmcɔ
ajkpʔhɔkpʔ
ajci
ajja
ajjɛ
ajdiəw
ajdj
ajhwaj
ajxawmasŋ
ajxiəŋ
ajlajʔ
ajma
ajməŋʔ
ajnj
ajŋ
ajwaŋ
ajtjaŋ
ajt
aj
ajaj
ajmukpʔ
ajfa
ajwaŋ
ajtʰm
aj
ajŋ
ajkŋ
ajca
ajcaca
ajja
ajjaw
ajdaj
ajhoʔ
ajhw
ajhwhojʔ
ajxan
ajxi
ajki
ajlkʔ
ajlkʔdiəŋʔt
ajlkʔhwahɔkpʔ
ajmoʔ
ajnamajn
ajŋajʔ
ajŋiə
ajɲi
ajɲiəm
ajn
ajnəŋ
ajomimiəwɣi
ajfi
ajwŋ
ajwokp
ajwokp
ajtaj
ajtʰŋ
ajtʰe
ajtʰiəp
ajtʰwi
ajtiəŋ
ajtin
ajtinhɔkpʔ
ajw
am
am
amdoŋm
amhiəw
ammj
ammonik
ampɛ
ampɛj
ampɛke
ampuŋm
amtʰankanjŋ
amtʔ
amtəŋ
amjap
amdamʔ
am
aman
amci
amcuə
amcəŋ
amdamʔ
amdiəm
amhajʔ
amhiəwʔ
amxi
amlenʔ
ammuəjʔ
